thread_datetime,datetime,fix,latitude,longitude,latitude_degrees,latitude_minutes,longitude_degrees,longitude_minutes,satellites,altitude_m,speed_knots,track_angle_deg,horizontal_dilution,height_geoid
26/06/2025 16:45:58.611161,3/7/2025 12:50:08,1,55.435185,-5.686066,55,26.1111,-5,41.164,7,5.1,0.25,345.44,1.18,53.5
26/06/2025 16:45:59.685333,3/7/2025 12:50:08,1,55.435185,-5.686066,55,26.1111,-5,41.164,7,5.1,0.12,345.44,1.18,53.5
26/06/2025 16:46:00.756963,3/7/2025 12:50:09,1,55.435186,-5.686073,55,26.1112,-5,41.1644,7,5.0,0.12,345.44,1.18,53.5
26/06/2025 16:46:01.830455,3/7/2025 12:50:09,1,55.435186,-5.686073,55,26.1112,-5,41.1644,7,5.0,0.3,345.44,1.18,53.5
26/06/2025 16:46:02.902131,3/7/2025 12:50:10,1,55.435188,-5.686076,55,26.1113,-5,41.1646,7,4.9,0.3,345.44,1.18,53.5
26/06/2025 16:46:04.030881,3/7/2025 12:50:10,1,55.435188,-5.686076,55,26.1113,-5,41.1646,7,4.9,0.35,345.44,1.18,53.5
26/06/2025 16:46:05.158349,3/7/2025 12:50:11,1,55.435193,-5.68608,55,26.1116,-5,41.1648,7,4.9,0.35,345.44,1.18,53.5
26/06/2025 16:46:06.287960,3/7/2025 12:50:11,1,55.435193,-5.68608,55,26.1116,-5,41.1648,7,4.9,0.37,345.44,1.18,53.5
26/06/2025 16:46:07.420746,3/7/2025 12:50:12,1,55.435196,-5.686085,55,26.1118,-5,41.1651,6,4.7,0.37,345.44,1.29,53.5
26/06/2025 16:46:08.555698,3/7/2025 12:50:12,1,55.435196,-5.686085,55,26.1118,-5,41.1651,6,4.7,0.35,345.44,1.29,53.5
26/06/2025 16:46:09.674905,3/7/2025 12:50:13,1,55.435198,-5.686083,55,26.1119,-5,41.165,6,4.6,0.35,345.44,1.29,53.5
26/06/2025 16:46:10.791688,3/7/2025 12:50:13,1,55.435198,-5.686083,55,26.1119,-5,41.165,6,4.6,0.34,345.44,1.29,53.5
26/06/2025 16:46:11.912781,3/7/2025 12:50:14,1,55.4352,-5.68608,55,26.112,-5,41.1648,6,4.5,0.34,345.44,1.29,53.5
26/06/2025 16:46:13.032552,3/7/2025 12:50:14,1,55.4352,-5.68608,55,26.112,-5,41.1648,6,4.5,0.55,345.44,1.29,53.5
26/06/2025 16:46:14.147704,3/7/2025 12:50:15,1,55.435198,-5.686076,55,26.1119,-5,41.1646,6,4.4,0.55,345.44,1.29,53.5
26/06/2025 16:46:15.281275,3/7/2025 12:50:15,1,55.435198,-5.686076,55,26.1119,-5,41.1646,6,4.4,0.58,149.97,1.29,53.5
26/06/2025 16:46:16.400566,3/7/2025 12:50:16,1,55.435203,-5.686081,55,26.1122,-5,41.1649,6,4.3,0.58,149.97,1.29,53.5
26/06/2025 16:46:17.518905,3/7/2025 12:50:16,1,55.435203,-5.686081,55,26.1122,-5,41.1649,6,4.3,0.33,149.97,1.29,53.5
26/06/2025 16:46:18.635458,3/7/2025 12:50:17,1,55.43521,-5.686093,55,26.1126,-5,41.1656,6,4.3,0.33,149.97,1.29,53.5
26/06/2025 16:46:19.758451,3/7/2025 12:50:17,1,55.43521,-5.686093,55,26.1126,-5,41.1656,6,4.3,1.27,295.65,1.29,53.5
26/06/2025 16:46:20.876523,3/7/2025 12:50:18,1,55.435211,-5.68609,55,26.1127,-5,41.1654,6,4.5,1.27,295.65,1.29,53.5
26/06/2025 16:46:21.996122,3/7/2025 12:50:18,1,55.435211,-5.68609,55,26.1127,-5,41.1654,6,4.5,0.33,295.65,1.29,53.5
26/06/2025 16:46:23.118306,3/7/2025 12:50:19,1,55.435208,-5.68609,55,26.1125,-5,41.1654,6,4.5,0.33,295.65,1.29,53.5
26/06/2025 16:46:24.237528,3/7/2025 12:50:19,1,55.435208,-5.68609,55,26.1125,-5,41.1654,6,4.5,0.57,295.65,1.29,53.5
26/06/2025 16:46:25.354036,3/7/2025 12:50:20,1,55.43521,-5.686088,55,26.1126,-5,41.1653,6,4.7,0.57,295.65,1.29,53.5
26/06/2025 16:46:26.475279,3/7/2025 12:50:20,1,55.43521,-5.686088,55,26.1126,-5,41.1653,6,4.7,0.2,295.65,1.29,53.5
26/06/2025 16:46:27.595768,3/7/2025 12:50:21,1,55.435215,-5.686091,55,26.1129,-5,41.1655,6,4.9,0.2,295.65,1.29,53.5
26/06/2025 16:46:28.730608,3/7/2025 12:50:21,1,55.435215,-5.686091,55,26.1129,-5,41.1655,6,4.9,0.85,295.65,1.29,53.5
26/06/2025 16:46:29.855603,3/7/2025 12:50:22,1,55.435213,-5.686083,55,26.1128,-5,41.165,6,5.1,0.85,295.65,1.29,53.5
26/06/2025 16:46:30.976069,3/7/2025 12:50:22,1,55.435213,-5.686083,55,26.1128,-5,41.165,6,5.1,0.14,295.65,1.29,53.5
26/06/2025 16:46:32.096076,3/7/2025 12:50:23,1,55.43521,-5.686075,55,26.1126,-5,41.1645,6,5.2,0.14,295.65,1.29,53.5
26/06/2025 16:46:33.215063,3/7/2025 12:50:23,1,55.43521,-5.686075,55,26.1126,-5,41.1645,6,5.2,0.55,295.65,1.29,53.5
26/06/2025 16:46:34.333842,3/7/2025 12:50:24,1,55.43521,-5.686075,55,26.1126,-5,41.1645,6,5.3,0.55,295.65,1.29,53.5
26/06/2025 16:46:35.454863,3/7/2025 12:50:24,1,55.43521,-5.686075,55,26.1126,-5,41.1645,6,5.3,0.56,295.65,1.29,53.5
26/06/2025 16:46:36.573075,3/7/2025 12:50:25,1,55.435208,-5.68607,55,26.1125,-5,41.1642,6,5.3,0.56,295.65,1.29,53.5
26/06/2025 16:46:37.694418,3/7/2025 12:50:25,1,55.435208,-5.68607,55,26.1125,-5,41.1642,6,5.3,0.29,295.65,1.29,53.5
26/06/2025 16:46:38.813661,3/7/2025 12:50:26,1,55.435208,-5.686066,55,26.1125,-5,41.164,6,5.4,0.29,295.65,1.29,53.5
26/06/2025 16:46:39.932841,3/7/2025 12:50:26,1,55.435208,-5.686066,55,26.1125,-5,41.164,6,5.4,0.58,295.65,1.29,53.5
26/06/2025 16:46:41.051060,3/7/2025 12:50:27,1,55.435215,-5.686061,55,26.1129,-5,41.1637,6,5.5,0.58,295.65,1.29,53.5
26/06/2025 16:46:42.180773,3/7/2025 12:50:27,1,55.435215,-5.686061,55,26.1129,-5,41.1637,6,5.5,1.16,295.65,1.29,53.5
26/06/2025 16:46:43.306271,3/7/2025 12:50:28,1,55.435216,-5.686056,55,26.113,-5,41.1634,7,5.6,1.16,295.65,1.18,53.5
26/06/2025 16:46:44.391981,3/7/2025 12:50:28,1,55.435216,-5.686056,55,26.113,-5,41.1634,7,5.6,0.53,295.65,1.18,53.5
26/06/2025 16:46:45.470838,3/7/2025 12:50:29,1,55.435216,-5.686051,55,26.113,-5,41.1631,7,5.6,0.53,295.65,1.18,53.5
26/06/2025 16:46:46.545452,3/7/2025 12:50:29,1,55.435216,-5.686051,55,26.113,-5,41.1631,7,5.6,0.26,295.65,1.18,53.5
26/06/2025 16:46:47.625760,3/7/2025 12:50:30,1,55.435218,-5.68605,55,26.1131,-5,41.163,7,5.6,0.26,295.65,1.18,53.5
26/06/2025 16:46:48.706572,3/7/2025 12:50:30,1,55.435218,-5.68605,55,26.1131,-5,41.163,7,5.6,0.31,295.65,1.18,53.5
26/06/2025 16:46:49.825782,3/7/2025 12:50:31,1,55.435221,-5.686048,55,26.1133,-5,41.1629,7,5.9,0.31,295.65,1.18,53.5
26/06/2025 16:46:50.945999,3/7/2025 12:50:31,1,55.435221,-5.686048,55,26.1133,-5,41.1629,7,5.9,0.47,295.65,1.18,53.5
26/06/2025 16:46:52.063294,3/7/2025 12:50:32,1,55.435218,-5.686041,55,26.1131,-5,41.1625,7,6.3,0.47,295.65,1.18,53.5
26/06/2025 16:46:53.187952,3/7/2025 12:50:32,1,55.435218,-5.686041,55,26.1131,-5,41.1625,7,6.3,0.87,154.71,1.18,53.5
26/06/2025 16:46:54.303030,3/7/2025 12:50:33,1,55.43522,-5.686033,55,26.1132,-5,41.162,7,6.4,0.87,154.71,1.18,53.5
26/06/2025 16:46:55.422118,3/7/2025 12:50:33,1,55.43522,-5.686033,55,26.1132,-5,41.162,7,6.4,0.5,154.71,1.18,53.5
26/06/2025 16:46:56.539750,3/7/2025 12:50:34,1,55.435218,-5.68602,55,26.1131,-5,41.1612,7,6.6,0.5,154.71,1.18,53.5
26/06/2025 16:46:57.656509,3/7/2025 12:50:34,1,55.435218,-5.68602,55,26.1131,-5,41.1612,7,6.6,1.33,132.42,1.18,53.5
26/06/2025 16:46:58.777991,3/7/2025 12:50:35,1,55.435213,-5.686006,55,26.1128,-5,41.1604,7,6.6,1.33,132.42,1.18,53.5
26/06/2025 16:46:59.897722,3/7/2025 12:50:35,1,55.435213,-5.686006,55,26.1128,-5,41.1604,7,6.6,1.96,130.5,1.18,53.5
26/06/2025 16:47:01.014180,3/7/2025 12:50:36,1,55.435211,-5.685978,55,26.1127,-5,41.1587,7,7.7,1.96,130.5,1.18,53.5
26/06/2025 16:47:02.135312,3/7/2025 12:50:36,1,55.435211,-5.685978,55,26.1127,-5,41.1587,7,7.7,1.99,125.7,1.18,53.5
26/06/2025 16:47:03.257123,3/7/2025 12:50:37,1,55.435205,-5.68596,55,26.1123,-5,41.1576,7,8.2,1.99,125.7,1.18,53.5
26/06/2025 16:47:04.373526,3/7/2025 12:50:37,1,55.435205,-5.68596,55,26.1123,-5,41.1576,7,8.2,2.05,140.1,1.18,53.5
26/06/2025 16:47:05.492916,3/7/2025 12:50:38,1,55.4352,-5.68594,55,26.112,-5,41.1564,7,8.4,2.05,140.1,1.18,53.5
26/06/2025 16:47:06.614101,3/7/2025 12:50:38,1,55.4352,-5.68594,55,26.112,-5,41.1564,7,8.4,2.07,109.78,1.18,53.5
26/06/2025 16:47:07.728818,3/7/2025 12:50:39,1,55.435196,-5.685928,55,26.1118,-5,41.1557,7,8.3,2.07,109.78,1.18,53.5
26/06/2025 16:47:08.847877,3/7/2025 12:50:39,1,55.435196,-5.685928,55,26.1118,-5,41.1557,7,8.3,1.55,109.6,1.18,53.5
26/06/2025 16:47:09.964926,3/7/2025 12:50:40,1,55.435193,-5.68592,55,26.1116,-5,41.1552,7,8.3,1.55,109.6,1.18,53.5
26/06/2025 16:47:11.084261,3/7/2025 12:50:40,1,55.435193,-5.68592,55,26.1116,-5,41.1552,7,8.3,0.91,122.56,1.18,53.5
26/06/2025 16:47:12.201252,3/7/2025 12:50:41,1,55.435196,-5.68592,55,26.1118,-5,41.1552,7,8.3,0.91,122.56,1.18,53.5
26/06/2025 16:47:13.318500,3/7/2025 12:50:41,1,55.435196,-5.68592,55,26.1118,-5,41.1552,7,8.3,0.62,19.72,1.18,53.5
26/06/2025 16:47:14.440291,3/7/2025 12:50:42,1,55.435196,-5.685923,55,26.1118,-5,41.1554,7,8.2,0.62,19.72,1.18,53.5
26/06/2025 16:47:15.514661,3/7/2025 12:50:42,1,55.435196,-5.685923,55,26.1118,-5,41.1554,7,8.2,0.32,19.72,1.18,53.5
26/06/2025 16:47:16.588138,3/7/2025 12:50:43,1,55.435186,-5.685921,55,26.1112,-5,41.1553,7,8.1,0.32,19.72,1.18,53.5
26/06/2025 16:47:17.682952,3/7/2025 12:50:43,1,55.435186,-5.685921,55,26.1112,-5,41.1553,7,8.1,1.07,161.37,1.18,53.5
26/06/2025 16:47:18.769243,3/7/2025 12:50:44,1,55.435185,-5.685918,55,26.1111,-5,41.1551,7,8.0,1.07,161.37,1.18,53.5
26/06/2025 16:47:19.859824,3/7/2025 12:50:44,1,55.435185,-5.685918,55,26.1111,-5,41.1551,7,8.0,0.73,157.19,1.18,53.5
26/06/2025 16:47:20.943144,3/7/2025 12:50:45,1,55.435176,-5.685916,55,26.1106,-5,41.155,6,8.1,0.73,157.19,1.26,53.5
26/06/2025 16:47:22.033179,3/7/2025 12:50:45,1,55.435176,-5.685916,55,26.1106,-5,41.155,6,8.1,0.77,152.89,1.26,53.5
26/06/2025 16:47:23.123038,3/7/2025 12:50:46,1,55.43517,-5.685913,55,26.1102,-5,41.1548,6,8.0,0.77,152.89,1.26,53.5
26/06/2025 16:47:24.208905,3/7/2025 12:50:46,1,55.43517,-5.685913,55,26.1102,-5,41.1548,6,8.0,0.76,157.24,1.26,53.5
26/06/2025 16:47:25.328525,3/7/2025 12:50:47,1,55.435175,-5.685918,55,26.1105,-5,41.1551,6,8.0,0.76,157.24,1.26,53.5
26/06/2025 16:47:26.450015,3/7/2025 12:50:47,1,55.435175,-5.685918,55,26.1105,-5,41.1551,6,8.0,1.08,326.81,1.26,53.5
26/06/2025 16:47:27.566907,3/7/2025 12:50:48,1,55.435175,-5.68592,55,26.1105,-5,41.1552,6,8.0,1.08,326.81,1.26,53.5
26/06/2025 16:47:28.686943,3/7/2025 12:50:48,1,55.435175,-5.68592,55,26.1105,-5,41.1552,6,8.0,0.43,326.81,1.26,53.5
26/06/2025 16:47:29.806751,3/7/2025 12:50:49,1,55.43518,-5.685923,55,26.1108,-5,41.1554,6,8.1,0.43,326.81,1.26,53.5
26/06/2025 16:47:30.928755,3/7/2025 12:50:49,1,55.43518,-5.685923,55,26.1108,-5,41.1554,6,8.1,0.91,324.43,1.26,53.5
26/06/2025 16:47:32.054507,3/7/2025 12:50:50,1,55.435181,-5.68592,55,26.1109,-5,41.1552,6,8.1,0.91,324.43,1.26,53.5
26/06/2025 16:47:33.174945,3/7/2025 12:50:50,1,55.435181,-5.68592,55,26.1109,-5,41.1552,6,8.1,0.41,324.43,1.26,53.5
26/06/2025 16:47:34.294762,3/7/2025 12:50:51,1,55.435176,-5.68591,55,26.1106,-5,41.1546,6,8.2,0.41,324.43,1.26,53.5
26/06/2025 16:47:35.411631,3/7/2025 12:50:51,1,55.435176,-5.68591,55,26.1106,-5,41.1546,6,8.2,1.09,134.04,1.26,53.5
26/06/2025 16:47:36.530904,3/7/2025 12:50:52,1,55.435178,-5.685905,55,26.1107,-5,41.1543,6,8.3,1.09,134.04,1.26,53.5
26/06/2025 16:47:37.648517,3/7/2025 12:50:52,1,55.435178,-5.685905,55,26.1107,-5,41.1543,6,8.3,0.52,134.04,1.26,53.5
26/06/2025 16:47:38.784843,3/7/2025 12:50:53,1,55.43518,-5.68591,55,26.1108,-5,41.1546,6,8.4,0.52,134.04,1.26,53.5
26/06/2025 16:47:39.910677,3/7/2025 12:50:53,1,55.43518,-5.68591,55,26.1108,-5,41.1546,6,8.4,0.55,134.04,1.26,53.5
26/06/2025 16:47:41.026911,3/7/2025 12:50:54,1,55.435195,-5.685923,55,26.1117,-5,41.1554,6,8.5,0.55,134.04,1.26,53.5
26/06/2025 16:47:42.150247,3/7/2025 12:50:54,1,55.435195,-5.685923,55,26.1117,-5,41.1554,6,8.5,2.34,134.04,1.26,53.5
26/06/2025 16:47:43.269925,3/7/2025 12:50:55,1,55.43519,-5.685908,55,26.1114,-5,41.1545,6,8.7,2.34,134.04,1.26,53.5
26/06/2025 16:47:44.386110,3/7/2025 12:50:55,1,55.43519,-5.685908,55,26.1114,-5,41.1545,6,8.7,0.05,134.04,1.26,53.5
26/06/2025 16:47:45.504000,3/7/2025 12:50:56,1,55.435191,-5.685908,55,26.1115,-5,41.1545,6,8.7,0.05,134.04,1.26,53.5
26/06/2025 16:47:46.628792,3/7/2025 12:50:56,1,55.435191,-5.685908,55,26.1115,-5,41.1545,6,8.7,0.03,134.04,1.26,53.5
26/06/2025 16:47:47.758732,3/7/2025 12:50:57,1,55.435195,-5.685906,55,26.1117,-5,41.1544,6,8.8,0.03,134.04,1.26,53.5
26/06/2025 16:47:48.882525,3/7/2025 12:50:57,1,55.435195,-5.685906,55,26.1117,-5,41.1544,6,8.8,0.04,134.04,1.26,53.5
26/06/2025 16:47:50.001103,3/7/2025 12:50:58,1,55.435201,-5.685906,55,26.1121,-5,41.1544,6,8.9,0.04,134.04,1.26,53.5
26/06/2025 16:47:51.124908,3/7/2025 12:50:58,1,55.435201,-5.685906,55,26.1121,-5,41.1544,6,8.9,0.1,134.04,1.26,53.5
26/06/2025 16:47:52.242465,3/7/2025 12:50:59,1,55.435213,-5.685906,55,26.1128,-5,41.1544,6,9.0,0.1,134.04,1.26,53.5
26/06/2025 16:47:53.376557,3/7/2025 12:50:59,1,55.435213,-5.685906,55,26.1128,-5,41.1544,6,9.0,0.18,134.04,1.26,53.5
26/06/2025 16:47:54.511608,3/7/2025 12:51:00,1,55.435206,-5.685898,55,26.1124,-5,41.1539,6,9.0,0.18,134.04,1.26,53.5
26/06/2025 16:47:55.640759,3/7/2025 12:51:00,1,55.435206,-5.685898,55,26.1124,-5,41.1539,6,9.0,0.05,134.04,1.26,53.5
26/06/2025 16:47:56.758689,3/7/2025 12:51:01,1,55.435205,-5.685896,55,26.1123,-5,41.1538,6,9.0,0.05,134.04,1.26,53.5
26/06/2025 16:47:57.878703,3/7/2025 12:51:01,1,55.435205,-5.685896,55,26.1123,-5,41.1538,6,9.0,0.03,134.04,1.26,53.5
26/06/2025 16:47:59.001475,3/7/2025 12:51:02,1,55.435206,-5.685901,55,26.1124,-5,41.1541,5,9.1,0.03,134.04,1.37,53.5
26/06/2025 16:48:00.120686,3/7/2025 12:51:02,1,55.435206,-5.685901,55,26.1124,-5,41.1541,5,9.1,0.05,134.04,1.37,53.5
26/06/2025 16:48:01.238128,3/7/2025 12:51:03,1,55.43522,-5.68591,55,26.1132,-5,41.1546,5,9.1,0.05,134.04,1.37,53.5
26/06/2025 16:48:02.414792,3/7/2025 12:51:03,1,55.43522,-5.68591,55,26.1132,-5,41.1546,5,9.1,0.05,134.04,1.37,53.5
26/06/2025 16:48:03.535406,3/7/2025 12:52:15,1,55.435211,-5.685946,55,26.1127,-5,41.1568,5,9.1,1.34,168.43,1.37,53.5
26/06/2025 16:48:04.656593,3/7/2025 12:52:16,1,55.43521,-5.68595,55,26.1126,-5,41.157,6,9.3,1.34,168.43,1.28,53.5
26/06/2025 16:48:05.774947,3/7/2025 12:52:16,1,55.43521,-5.68595,55,26.1126,-5,41.157,6,9.3,0.05,168.43,1.28,53.5
26/06/2025 16:48:06.908794,3/7/2025 12:52:17,1,55.435208,-5.68595,55,26.1125,-5,41.157,6,9.3,0.05,168.43,1.28,53.5
26/06/2025 16:48:08.038373,3/7/2025 12:52:17,1,55.435208,-5.68595,55,26.1125,-5,41.157,6,9.3,0.05,168.43,1.28,53.5
26/06/2025 16:48:09.156003,3/7/2025 12:52:18,1,55.435211,-5.68595,55,26.1127,-5,41.157,6,9.3,0.05,168.43,1.28,53.5
26/06/2025 16:48:10.274464,3/7/2025 12:52:18,1,55.435211,-5.68595,55,26.1127,-5,41.157,6,9.3,0.03,168.43,1.28,53.5
26/06/2025 16:48:11.393845,3/7/2025 12:52:19,1,55.4352,-5.685943,55,26.112,-5,41.1566,6,9.2,0.03,168.43,1.28,53.5
26/06/2025 16:48:12.528512,3/7/2025 12:52:19,1,55.4352,-5.685943,55,26.112,-5,41.1566,6,9.2,0.11,168.43,1.28,53.5
26/06/2025 16:48:13.652258,3/7/2025 12:52:20,1,55.4352,-5.685943,55,26.112,-5,41.1566,6,9.2,0.11,168.43,1.28,53.5
26/06/2025 16:48:14.776999,3/7/2025 12:52:20,1,55.4352,-5.685943,55,26.112,-5,41.1566,6,9.2,0.04,168.43,1.28,53.5
26/06/2025 16:48:15.896043,3/7/2025 12:52:21,1,55.435203,-5.685945,55,26.1122,-5,41.1567,6,9.2,0.04,168.43,1.28,53.5
26/06/2025 16:48:17.014269,3/7/2025 12:52:21,1,55.435203,-5.685945,55,26.1122,-5,41.1567,6,9.2,0.07,168.43,1.28,53.5
26/06/2025 16:48:18.133450,3/7/2025 12:52:22,1,55.435201,-5.685948,55,26.1121,-5,41.1569,6,9.3,0.07,168.43,1.28,53.5
26/06/2025 16:48:19.253079,3/7/2025 12:52:22,1,55.435201,-5.685948,55,26.1121,-5,41.1569,6,9.3,0.03,168.43,1.28,53.5
26/06/2025 16:48:20.371016,3/7/2025 12:52:23,1,55.435198,-5.685951,55,26.1119,-5,41.1571,6,9.3,0.03,168.43,1.28,53.5
26/06/2025 16:48:21.466429,3/7/2025 12:52:23,1,55.435198,-5.685951,55,26.1119,-5,41.1571,6,9.3,0.08,168.43,1.28,53.5
26/06/2025 16:48:22.583792,3/7/2025 12:52:24,1,55.435196,-5.685955,55,26.1118,-5,41.1573,6,9.3,0.08,168.43,1.28,53.5
26/06/2025 16:48:23.706902,3/7/2025 12:52:24,1,55.435196,-5.685955,55,26.1118,-5,41.1573,6,9.3,0.04,168.43,1.28,53.5
26/06/2025 16:48:24.822566,3/7/2025 12:52:25,1,55.435195,-5.685953,55,26.1117,-5,41.1572,6,9.4,0.04,168.43,1.28,53.5
26/06/2025 16:48:25.943174,3/7/2025 12:52:25,1,55.435195,-5.685953,55,26.1117,-5,41.1572,6,9.4,0.09,168.43,1.28,53.5
26/06/2025 16:48:27.061058,3/7/2025 12:52:26,1,55.435195,-5.685955,55,26.1117,-5,41.1573,6,9.5,0.09,168.43,1.28,53.5
26/06/2025 16:48:28.180823,3/7/2025 12:52:26,1,55.435195,-5.685955,55,26.1117,-5,41.1573,6,9.5,0.03,168.43,1.28,53.5
26/06/2025 16:48:29.297764,3/7/2025 12:52:27,1,55.435191,-5.68595,55,26.1115,-5,41.157,6,9.5,0.03,168.43,1.28,53.5
26/06/2025 16:48:30.416793,3/7/2025 12:52:27,1,55.435191,-5.68595,55,26.1115,-5,41.157,6,9.5,1.05,163.83,1.28,53.5
26/06/2025 16:48:31.536112,3/7/2025 12:52:28,1,55.43519,-5.685945,55,26.1114,-5,41.1567,6,9.5,1.05,163.83,1.28,53.5
26/06/2025 16:48:32.657087,3/7/2025 12:52:28,1,55.43519,-5.685945,55,26.1114,-5,41.1567,6,9.5,0.76,147.52,1.28,53.5
26/06/2025 16:48:33.774506,3/7/2025 12:52:29,1,55.435193,-5.685943,55,26.1116,-5,41.1566,6,9.6,0.76,147.52,1.28,53.5
26/06/2025 16:48:34.892865,3/7/2025 12:52:29,1,55.435193,-5.685943,55,26.1116,-5,41.1566,6,9.6,0.27,147.52,1.28,53.5
26/06/2025 16:48:36.013874,3/7/2025 12:52:30,1,55.435195,-5.685945,55,26.1117,-5,41.1567,6,9.6,0.27,147.52,1.28,53.5
26/06/2025 16:48:37.132477,3/7/2025 12:52:30,1,55.435195,-5.685945,55,26.1117,-5,41.1567,6,9.6,0.56,147.52,1.28,53.5
26/06/2025 16:48:38.250006,3/7/2025 12:52:31,1,55.435201,-5.685945,55,26.1121,-5,41.1567,6,9.6,0.56,147.52,1.28,53.5
26/06/2025 16:48:39.371276,3/7/2025 12:52:31,1,55.435201,-5.685945,55,26.1121,-5,41.1567,6,9.6,0.74,349.11,1.28,53.5
26/06/2025 16:48:40.489484,3/7/2025 12:52:32,1,55.435203,-5.68594,55,26.1122,-5,41.1564,6,9.7,0.74,349.11,1.28,53.5
26/06/2025 16:48:41.608391,3/7/2025 12:52:32,1,55.435203,-5.68594,55,26.1122,-5,41.1564,6,9.7,0.68,45.9,1.28,53.5
26/06/2025 16:48:42.727873,3/7/2025 12:52:33,1,55.4352,-5.685945,55,26.112,-5,41.1567,6,9.7,0.68,45.9,1.28,53.5
26/06/2025 16:48:43.848655,3/7/2025 12:52:33,1,55.4352,-5.685945,55,26.112,-5,41.1567,6,9.7,0.62,235.71,1.28,53.5
26/06/2025 16:48:44.968209,3/7/2025 12:52:34,1,55.435205,-5.685938,55,26.1123,-5,41.1563,6,9.8,0.62,235.71,1.28,53.5
26/06/2025 16:48:46.087207,3/7/2025 12:52:34,1,55.435205,-5.685938,55,26.1123,-5,41.1563,6,9.8,0.26,235.71,1.28,53.5
26/06/2025 16:48:47.206475,3/7/2025 12:52:35,1,55.435203,-5.685935,55,26.1122,-5,41.1561,6,10.0,0.26,235.71,1.28,53.5
26/06/2025 16:48:48.329295,3/7/2025 12:52:35,1,55.435203,-5.685935,55,26.1122,-5,41.1561,6,10.0,0.39,235.71,1.28,53.5
26/06/2025 16:48:49.449861,3/7/2025 12:52:36,1,55.435211,-5.685936,55,26.1127,-5,41.1562,6,10.0,0.39,235.71,1.28,53.5
26/06/2025 16:48:50.569435,3/7/2025 12:52:36,1,55.435211,-5.685936,55,26.1127,-5,41.1562,6,10.0,1.27,352.36,1.28,53.5
26/06/2025 16:48:51.700757,3/7/2025 12:52:37,1,55.435216,-5.685941,55,26.113,-5,41.1565,6,10.0,1.27,352.36,1.28,53.5
26/06/2025 16:48:52.829268,3/7/2025 12:52:37,1,55.435216,-5.685941,55,26.113,-5,41.1565,6,10.0,1.08,337.21,1.28,53.5
26/06/2025 16:48:53.959628,3/7/2025 12:52:38,1,55.43522,-5.685936,55,26.1132,-5,41.1562,6,10.1,1.08,337.21,1.28,53.5
26/06/2025 16:48:55.085817,3/7/2025 12:52:38,1,55.43522,-5.685936,55,26.1132,-5,41.1562,6,10.1,1.04,36.4,1.28,53.5
26/06/2025 16:48:56.208638,3/7/2025 12:52:39,1,55.435216,-5.68594,55,26.113,-5,41.1564,6,10.1,1.04,36.4,1.28,53.5
26/06/2025 16:48:57.328781,3/7/2025 12:52:39,1,55.435216,-5.68594,55,26.113,-5,41.1564,6,10.1,0.32,36.4,1.28,53.5
26/06/2025 16:48:58.448478,3/7/2025 12:52:40,1,55.435215,-5.685943,55,26.1129,-5,41.1566,5,10.2,0.32,36.4,1.36,53.5
26/06/2025 16:48:59.572022,3/7/2025 12:52:40,1,55.435215,-5.685943,55,26.1129,-5,41.1566,5,10.2,0.3,36.4,1.36,53.5
26/06/2025 16:49:00.692409,3/7/2025 12:52:41,1,55.435216,-5.685951,55,26.113,-5,41.1571,6,10.2,0.3,36.4,1.28,53.5
26/06/2025 16:49:01.823078,3/7/2025 12:52:41,1,55.435216,-5.685951,55,26.113,-5,41.1571,6,10.2,0.85,300.11,1.28,53.5
26/06/2025 16:49:02.942081,3/7/2025 12:52:42,1,55.43521,-5.685951,55,26.1126,-5,41.1571,6,10.3,0.85,300.11,1.28,53.5
26/06/2025 16:49:04.066065,3/7/2025 12:52:42,1,55.43521,-5.685951,55,26.1126,-5,41.1571,6,10.3,0.47,300.11,1.28,53.5
26/06/2025 16:49:05.185041,3/7/2025 12:52:43,1,55.43521,-5.685951,55,26.1126,-5,41.1571,6,10.4,0.47,300.11,1.28,53.5
26/06/2025 16:49:06.303410,3/7/2025 12:52:43,1,55.43521,-5.685951,55,26.1126,-5,41.1571,6,10.4,0.5,300.11,1.28,53.5
26/06/2025 16:49:07.424481,3/7/2025 12:52:44,1,55.435208,-5.685955,55,26.1125,-5,41.1573,6,10.3,0.5,300.11,1.28,53.5
26/06/2025 16:49:08.544253,3/7/2025 12:52:44,1,55.435208,-5.685955,55,26.1125,-5,41.1573,6,10.3,0.37,300.11,1.28,53.5
26/06/2025 16:49:09.662480,3/7/2025 12:52:45,1,55.435201,-5.68595,55,26.1121,-5,41.157,6,10.3,0.37,300.11,1.28,53.5
26/06/2025 16:49:10.794052,3/7/2025 12:52:45,1,55.435201,-5.68595,55,26.1121,-5,41.157,6,10.3,1.11,150.1,1.28,53.5
26/06/2025 16:49:11.929283,3/7/2025 12:52:46,1,55.435196,-5.685946,55,26.1118,-5,41.1568,6,10.2,1.11,150.1,1.28,53.5
26/06/2025 16:49:13.052984,3/7/2025 12:52:46,1,55.435196,-5.685946,55,26.1118,-5,41.1568,6,10.2,1.13,145.45,1.28,53.5
26/06/2025 16:49:14.169841,3/7/2025 12:52:47,1,55.435188,-5.685938,55,26.1113,-5,41.1563,6,10.2,1.13,145.45,1.28,53.5
